Time [s],Packet ID,MOSI,MISO
5.302720583333334,3864,0x20,
5.302826333333333,3864,0x04,
5.304007083333333,3865,0x3A,
5.304359583333333,3866,0x2D,
5.306351083333333,3867,0x26,
5.306509750000000,3868,0x3C,
5.307778750000000,3869,0x2C,
5.310774750000000,3870,0x20,
5.310880416666667,3870,0x04,
5.312061166666667,3871,0x3A,
5.312413583333333,3872,0x2D,
5.314404916666667,3873,0x26,
5.314563583333333,3874,0x3C,
5.315832333333334,3875,0x2C,
5.318828083333333,3876,0x20,
5.318933750000000,3876,0x04,
5.320114416666667,3877,0x3A,
5.320466833333334,3878,0x2D,
5.322458166666666,3879,0x26,
5.322616833333333,3880,0x3C,
5.323885666666667,3881,0x2C,
5.326881666666667,3882,0x20,
5.326987416666666,3882,0x04,
5.328168250000000,3883,0x3A,
5.328520666666667,3884,0x2D,
5.330512000000000,3885,0x26,
5.330670666666666,3886,0x3C,
5.331939416666667,3887,0x2C,
5.334829416666667,3888,0x20,
5.334935166666667,3888,0x10,
5.336115833333333,3889,0x3A,
5.336468250000000,3890,0x2D,
5.338459416666667,3891,0x26,
5.338618083333333,3892,0x3C,
5.339886833333333,3893,0x0C,
5.342565333333333,3894,0x20,
5.342671083333333,3894,0x38,
5.343851833333333,3895,0x3A,
5.344204250000000,3896,0x2D,
5.345772750000000,3897,0x03,
5.360067000000000,3898,0x26,
5.360225833333334,3899,0x3C,
5.361496416666666,3900,0x0C,
5.363966500000000,3901,0x2A,
5.364072333333334,3901,0x38,
5.365254166666666,3902,0x3A,
5.365606916666667,3903,0x2D,
5.367494000000000,3904,0x26,
5.367652666666666,3905,0x3C,
5.368922166666667,3906,0x2C,
5.371919166666666,3907,0x20,
5.372024916666667,3907,0x04,
5.373205916666667,3908,0x3A,
5.373558416666667,3909,0x2D,
5.375550083333334,3910,0x26,
5.375708750000000,3911,0x3C,
5.376977666666667,3912,0x2C,
5.379550750000000,3913,0x21,
5.379656500000000,3913,0x3C,
5.380837250000000,3914,0x3A,
5.381189750000000,3915,0x2D,
5.383181333333333,3916,0x26,
5.383340000000000,3917,0x3C,
5.384609000000000,3918,0x2C,
5.387182250000000,3919,0x3E,
5.387287916666667,3919,0x04,
5.388468750000000,3920,0x3A,
5.388821166666666,3921,0x2D,
5.390812583333333,3922,0x26,
5.390971166666667,3923,0x3C,
5.392240000000000,3924,0x2C,
5.395235833333333,3925,0x20,
5.395341583333333,3925,0x04,
5.396522250000000,3926,0x3A,
5.396874666666666,3927,0x2D,
5.398865916666667,3928,0x26,
5.399024500000000,3929,0x3C,
5.400293333333333,3930,0x2C,
5.403289250000000,3931,0x20,
5.403394916666667,3931,0x04,
5.404575750000000,3932,0x3A,
5.404928250000000,3933,0x2D,
5.406919750000000,3934,0x26,
5.407078333333334,3935,0x3C,
5.408347250000000,3936,0x2C,
5.411343083333334,3937,0x20,
5.411448750000000,3937,0x04,
5.412629500000000,3938,0x3A,
5.412981916666666,3939,0x2D,
5.414973166666667,3940,0x26,
5.415131833333334,3941,0x3C,
5.416400583333333,3942,0x2C,
5.419396166666667,3943,0x20,
5.419501916666666,3943,0x04,
5.420682583333333,3944,0x3A,
5.421035083333333,3945,0x2D,
5.423026416666667,3946,0x26,
5.423185083333333,3947,0x3C,
5.424453916666667,3948,0x2C,
5.427344166666667,3949,0x20,
5.427449916666666,3949,0x10,
5.428630583333334,3950,0x3A,
5.428983000000000,3951,0x2D,
5.430974250000000,3952,0x26,
5.431132833333334,3953,0x3C,
5.432401583333333,3954,0x0C,
5.435080083333333,3955,0x20,
5.435185750000000,3955,0x38,
5.436366333333333,3956,0x3A,
5.436718750000000,3957,0x2D,
5.438287083333333,3958,0x03,
5.452828500000000,3959,0x26,
5.452987416666667,3960,0x3C,
5.454258000000000,3961,0x0C,
5.456728083333333,3962,0x2A,
5.456833916666667,3962,0x38,
5.458015583333333,3963,0x3A,
5.458368333333333,3964,0x2D,
5.460255166666666,3965,0x26,
5.460413916666667,3966,0x3C,
5.461683416666666,3967,0x2C,
5.464680500000000,3968,0x20,
5.464786250000000,3968,0x04,
5.465967416666667,3969,0x3A,
5.466319916666667,3970,0x2D,
5.468311750000000,3971,0x26,
5.468470333333333,3972,0x3C,
5.469739333333333,3973,0x2C,
5.472312416666667,3974,0x21,
5.472418166666666,3974,0x3C,
5.473598916666667,3975,0x3A,
5.473951416666667,3976,0x2D,
5.475942833333334,3977,0x26,
5.476101416666666,3978,0x3C,
5.477370250000000,3979,0x2C,
5.479943166666667,3980,0x3E,
5.480048916666667,3980,0x04,
5.481229666666667,3981,0x3A,
5.481582166666667,3982,0x2D,
5.483573666666667,3983,0x26,
5.483732250000000,3984,0x3C,
5.485001250000000,3985,0x2C,
5.487997166666666,3986,0x20,
5.488102916666667,3986,0x04,
5.489283583333333,3987,0x3A,
